# {"t_start": 1560238608.8260915, "env_id": "PickbotPickContinuousDoorHandle-v0"} 
-3.549499,1,1590.678769
-3.520978,1,1591.201674
-6.994846,4,1592.868664
-5.852787,3,1594.322412
-3.466331,1,1594.858009
-3.382444,1,1595.412518
-5.815723,3,1596.7719
-3.368845,1,1597.321537
-3.614042,1,1597.977775
-5.976457,3,1599.527513
-3.522626,1,1600.062104
-4.940288,2,1601.074977
-4.912831,2,1602.248773
-3.529507,1,1602.788305
-3.966442,1,1603.730268
-6.872515,4,1605.920095
-4.946278,2,1607.039495
-6.980135,4,1608.756094
-3.917826,1,1609.483343
-4.928307,2,1610.698469
-4.924667,2,1611.740999
-5.803508,3,1613.408053
-3.917061,1,1614.182996
-3.661523,1,1614.729773
-4.706833,2,1615.647965
-4.904154,2,1617.092697
-3.751491,1,1617.66776
-4.908974,2,1618.930036
-4.978006,2,1619.814209
-5.903366,3,1621.429975
-3.414709,1,1621.961778
-3.652497,1,1622.491261
-3.528689,1,1623.013317
-3.681673,1,1623.568806
-3.663889,1,1624.122199
-3.456203,1,1624.671015
-10.860252,8,1628.759088
-3.864419,1,1629.658785
-4.58605,2,1630.702083
-4.752995,2,1631.717804
-3.636579,1,1632.268132
-5.657238,3,1633.761193
-3.663251,1,1634.305869
-3.380822,1,1634.977147
-3.944281,1,1635.72367
-3.51104,1,1636.255239
-4.847999,2,1637.305137
-5.630414,3,1639.099236
-7.72437,5,1641.911229
-6.972623,4,1643.701203
-5.671995,3,1645.032967
-3.816046,1,1645.630219
-4.896494,2,1646.673693
-7.663983,5,1649.671565
-3.357211,1,1650.206615
-3.39082,1,1650.754732
-3.790349,1,1651.37352
-8.172073,6,1654.042107
-3.827366,1,1654.713582
-3.70542,1,1655.251735
-3.455378,1,1655.784744
-3.410486,1,1656.430818
-6.9171,4,1658.486528
-3.605865,1,1659.02256
-3.699794,1,1659.723792
-3.139576,1,1660.287118
-3.511178,1,1660.823001
-5.157677,3,1662.071081
-4.609875,2,1662.923025
-4.765413,2,1664.112915
-3.87074,1,1664.763416
-3.65153,1,1665.518516
-4.899827,2,1666.560754
-3.368882,1,1667.111851
-5.98175,3,1668.524117
-3.426069,1,1669.062622
-6.745702,4,1671.179154
-3.357309,1,1671.83601
-3.784526,1,1672.421093
-5.589257,3,1673.973476
-3.952409,1,1674.812733
-6.824115,4,1676.848123
-4.704997,2,1677.948604
-8.846587,6,1680.831057
-8.904412,6,1683.838387
-4.95447,2,1684.808396
-4.895044,2,1685.775062
-3.170549,1,1686.321788
-3.53962,1,1686.934569
-5.968723,3,1688.335015
-3.537739,1,1688.899605
-3.447202,1,1689.461115
-8.988144,6,1692.378884
-3.312127,1,1692.932819
-5.902832,3,1694.56795
-4.693816,2,1695.452857
-3.593279,1,1696.005594
-3.527203,1,1696.647514
-4.672827,2,1697.720954
-3.57455,1,1698.281877
-5.68538,3,1699.583544
-4.900868,2,1700.936133
-3.696037,1,1701.649881
-3.466756,1,1702.17087
-7.814438,5,1704.29982
-3.534476,1,1705.036116
-4.655947,2,1706.255552
-3.868775,1,1707.058206
-3.508848,1,1707.597923
-3.705172,1,1708.148395
-4.822835,2,1709.139617
-4.820063,2,1710.318156
-6.427351,4,1712.507073
-5.658043,3,1713.952379
-3.428989,1,1714.516091
-3.444097,1,1715.052761
-3.378561,1,1715.595884
-4.826274,2,1716.778994
-3.891885,1,1717.519258
-7.584857,5,1719.852563
-5.9206,3,1721.376039
-4.820465,2,1722.75367
-4.823106,2,1723.883797
-3.20264,1,1724.480213
-3.242843,1,1725.018532
-5.48026,3,1726.546022
-5.675257,3,1728.089612
-3.962482,1,1728.847011
-4.90324,2,1729.833543
-3.573672,1,1730.456062
-5.910855,3,1732.000938
-5.596069,3,1733.250011
-5.904216,3,1734.944658
-4.914566,2,1735.855835
-3.506438,1,1736.392077
-3.904794,1,1737.062067
-3.584412,1,1737.592825
-6.898483,4,1739.7129
-4.808299,2,1740.822459
-3.73504,1,1741.380342
-4.683552,2,1742.487988
-3.73978,1,1743.0727
-3.498977,1,1743.646148
-3.357415,1,1744.298149
-3.551299,1,1744.849785
-3.731576,1,1745.393069
-3.418406,1,1745.952264
-3.665039,1,1746.511917
-6.495309,4,1748.587214
-3.425086,1,1749.336841
-3.756498,1,1749.876064
-3.663685,1,1750.419178
-3.77228,1,1750.958445
-4.870078,2,1752.172826
-8.803408,6,1754.972601
-4.861839,2,1756.279096
-5.999001,3,1757.820963
-3.933971,1,1758.584149
-3.619126,1,1759.138116
-3.332099,1,1759.688919
-3.36264,1,1760.261233
-4.955793,2,1761.202791
-3.470957,1,1761.750824
-3.518415,1,1762.302128
-7.899492,5,1764.700113
-6.917969,4,1766.597022
-4.738821,2,1767.430025
-4.726361,2,1768.497632
-4.505475,2,1769.452881
-3.561029,1,1770.013505
-6.909356,4,1772.076012
-3.24665,1,1772.629434
-5.553887,3,1774.020639
-3.474333,1,1774.584607
-5.997973,3,1775.969214
-4.843574,2,1776.995366
-3.34181,1,1777.583227
-3.463509,1,1778.148475
-3.731644,1,1778.965231
-6.977205,4,1781.131498
-5.929535,3,1782.628814
-3.309418,1,1783.164183
-4.956856,2,1784.095016
-7.981267,5,1786.527621
-3.875783,1,1787.220624
-3.294621,1,1787.758579
-9.882211,7,1791.194049
-3.739136,1,1791.749013
-3.580092,1,1792.284918
-4.873921,2,1793.460902
-3.788964,1,1794.130555
-3.384181,1,1794.659162
-4.793274,2,1795.898475
-3.960318,1,1796.720955
-7.535396,5,1799.067846
-4.740626,2,1800.176775
-3.348059,1,1800.738364
-3.600421,1,1801.518262
-5.214216,3,1803.163549
-3.601135,1,1803.687358
-3.292574,1,1804.243857
-3.513341,1,1804.835219
-3.697755,1,1805.407397
-3.327318,1,1805.985216
-3.609563,1,1806.553897
-3.815355,1,1807.405045
-3.532146,1,1807.972665
-3.542876,1,1808.522254
-3.485484,1,1809.067619
-3.500782,1,1809.591261
-5.52989,3,1810.822379
-3.683048,1,1811.426402
-5.333546,3,1812.923091
-3.478668,1,1813.45592
-5.878126,3,1815.00085
-2.98893,1,1815.561025
-4.643837,2,1816.704975
-5.964278,3,1818.342788
-3.823927,1,1818.914025
-3.848413,1,1819.625418
-3.582198,1,1820.180605
-3.866945,1,1820.818815
-4.853414,2,1821.862064
-3.773951,1,1822.665953
-5.272751,3,1824.147578
-4.230587,2,1825.19697
-4.85582,2,1826.165531
-5.796462,3,1827.557085
-3.768133,1,1828.258692
-4.864767,2,1829.50766
-6.983185,4,1831.244063
-3.810614,1,1831.852244
-5.865877,3,1833.435164
-3.659747,1,1833.980638
-3.71389,1,1834.585089
-3.293917,1,1835.290984
-4.712367,2,1836.324385
-4.578631,2,1837.220561
-3.392776,1,1837.775406
-3.534317,1,1838.344911
-4.737283,2,1839.360898
-3.512185,1,1840.107051
-4.997783,2,1841.397583
-3.271868,1,1841.961333
-3.663685,1,1842.505177
-3.537641,1,1843.179657
-3.154461,1,1843.750515
-3.424592,1,1844.310556
-3.543108,1,1844.858308
-3.842488,1,1845.445227
-3.40783,1,1845.982284
-6.940727,4,1847.780174
-4.757801,2,1849.077314
-4.693842,2,1850.136687
-4.912535,2,1850.99521
-4.896372,2,1852.061064
-3.193162,1,1852.697243
-3.833163,2,1853.639184
-3.818317,1,1854.327539
-3.669289,1,1854.850752
-3.814296,1,1855.480659
-3.58087,1,1856.032402
-3.534491,1,1856.717961
-3.709791,1,1857.256462
-3.300356,1,1857.803789
-4.96773,2,1858.6646
-3.395377,1,1859.206382
-5.812329,3,1860.788253
-3.143461,1,1861.350566
-7.28101,5,1863.555557
-3.066656,1,1864.106931
-3.680538,1,1864.723835
-3.517081,1,1865.287191
-3.561256,1,1865.974239
-3.354036,1,1866.501597
-5.779462,3,1867.821135
-5.8326,3,1869.417437
-3.78601,1,1870.15559
-6.005727,3,1871.72178
-3.413706,1,1872.259564
-4.537184,2,1873.216785
-5.720181,3,1874.706903
-6.638358,4,1877.063537
-3.439891,1,1877.743665
-4.896574,2,1879.03613
-4.660667,2,1880.283641
-3.234363,1,1880.827637
-4.714098,2,1881.742908
-4.883241,2,1882.901614
-3.40893,1,1883.430111
-3.730188,1,1883.999854
-5.748609,3,1885.412125
-3.897556,1,1886.2439
-3.372675,1,1886.775729
-3.463729,1,1887.338158
-11.714545,9,1891.409411
-3.809802,1,1892.09834
-3.70837,1,1892.627523
-3.617444,1,1893.153445
-4.920667,2,1894.222624
-3.581494,1,1894.778672
-3.642128,1,1895.33582
-3.651326,1,1895.891743
-3.646461,1,1896.650532
-3.851764,1,1897.279902
-3.403556,1,1897.810165
-3.153312,1,1898.436482
-3.313846,1,1898.969087
-4.95379,2,1900.214989
-3.57744,1,1900.775465
-3.271695,1,1901.325547
-3.677223,1,1901.883972
-4.916718,2,1902.923139
-3.460115,1,1903.487804
-3.750006,1,1904.01877
-4.932486,2,1905.299843
-3.483079,1,1906.012862
-3.460952,1,1906.554848
-3.605356,1,1907.138472
-3.321181,1,1907.661421
-5.818885,3,1909.668359
-4.695841,2,1910.94974
-3.678772,1,1911.493747
-3.105053,1,1912.066345
-3.177991,1,1912.615673
-4.5263,2,1913.561193
-15.584754,13,1920.648793
-3.611796,1,1921.184675
-4.910791,2,1922.415409
-4.707806,2,1923.326014
-6.978745,4,1925.092459
-3.316943,1,1925.632391
-5.814878,3,1927.069191
-3.544533,1,1927.612797
-3.637095,1,1928.1624
-5.747691,3,1929.813031
-5.672113,3,1931.239406
-3.46226,1,1931.799342
-3.116722,1,1932.356897
-3.662541,1,1932.904243
-3.523165,1,1933.471112
-4.867483,2,1934.496395
-3.730186,1,1935.031404
-5.391118,3,1937.263868
-3.487013,1,1937.801264
-6.795356,4,1939.954444
-6.87544,4,1941.906058
-4.920556,2,1942.789171
-4.998213,2,1943.77297
-3.817915,1,1944.34501
-3.267576,1,1945.012138
-6.554953,4,1946.675641
-4.863602,2,1947.726858
-5.375376,3,1949.23145
-5.965905,3,1950.778067
-5.000474,2,1951.824633
-3.125543,1,1952.383563
-3.540914,1,1952.939511
-5.793075,3,1954.487907
-3.452321,1,1955.098474
-3.662239,1,1955.613272
-4.818763,2,1956.736702
-3.15261,1,1957.276666
-4.819536,2,1958.13558
-3.833658,1,1958.838845
-4.939874,2,1959.957576
-6.969272,4,1962.018415
-3.795445,1,1962.788167
-3.951821,1,1963.551026
-3.349713,1,1964.089895
-3.484148,1,1964.678691
-4.406726,2,1965.629805
-4.863324,2,1966.605461
-4.708079,2,1967.762686
-5.953615,3,1969.076594
-7.784456,5,1971.242387
-3.449293,1,1971.771878
-8.54332,6,1974.970913
-3.465037,1,1975.522607
-3.578313,1,1976.061983
-4.877531,2,1977.140673
-3.491411,1,1977.703134
-3.696073,1,1978.237469
-4.562045,2,1979.306331
-4.949804,2,1980.592369
-3.126455,1,1981.143261
-3.184001,1,1981.71051
-3.273812,1,1982.233749
-4.825959,2,1983.41802
-4.921598,2,1984.38919
-3.72661,1,1985.028875
-3.797441,1,1985.659875
-4.926648,2,1987.134381
-3.384749,1,1987.69083
-3.178843,1,1988.232424
-4.985521,2,1989.248215
-6.991367,4,1991.433991
-3.394356,1,1991.965735
-4.353742,2,1993.061917
-3.769968,1,1993.603594
-4.857074,2,1994.613142
-4.907525,2,1995.716166
-7.85516,5,1997.952872
-3.829744,1,1998.605989
-5.953395,3,1999.987211
-5.730331,3,2001.541147
-4.7758,2,2002.585492
-10.786545,8,2006.621813
-5.881741,3,2008.203587
-4.619953,2,2009.155915
-4.809229,2,2010.257603
-3.661128,1,2010.819882
-3.733506,1,2011.360449
-3.953376,1,2012.09129
-4.847837,2,2012.992824
-3.751485,1,2013.548429
-3.817433,1,2014.261498
-3.627107,1,2014.899717
-3.582935,1,2015.420506
-5.976585,3,2016.780804
-4.819878,2,2017.879353
-4.907278,2,2019.118675
-3.758452,1,2019.700717
-3.661594,1,2020.276599
-3.868302,1,2021.173919
-3.271622,1,2021.729853
-3.393262,1,2022.259035
-3.899694,1,2022.988378
-4.745205,2,2024.079588
-3.558184,1,2024.661146
-3.198033,1,2025.237633
-3.722586,1,2025.780963
-3.716002,1,2026.327046
-3.586492,1,2026.875108
-4.825257,2,2027.768317
-3.474204,1,2028.316779
-6.978311,4,2030.272183
-3.749163,1,2030.813236
-7.980556,5,2033.575233
-3.603325,1,2034.107574
-6.43736,4,2036.024596
-3.66958,1,2036.54848
-3.917165,1,2037.185035
-7.867879,5,2040.461803
-3.541535,1,2041.04097
-7.760752,5,2043.412462
-5.320003,3,2044.87267
-5.899747,3,2046.203801
-5.865286,3,2047.550632
-5.634424,3,2049.069482
-3.450602,1,2049.617841
-3.877452,1,2050.28663
-5.944629,3,2051.805402
-4.764336,2,2053.068946
-3.45799,1,2053.613613
-4.957765,2,2054.692202
-4.994958,2,2055.646513
-5.604443,3,2057.162927
-3.491795,1,2057.719434
-6.679019,4,2059.524092
-5.925231,3,2060.901633
-5.984151,3,2062.277525
-3.252618,1,2062.85038
-6.761041,4,2064.903259
-3.620754,1,2065.441136
-2.918297,1,2066.039296
-3.874245,1,2066.684593
-3.600426,1,2067.275876
-3.299919,1,2067.926849
-3.498528,1,2068.505928
-4.949436,2,2069.748053
-3.598015,1,2070.538673
-5.730652,3,2071.872101
-3.71576,1,2072.631412
-3.515157,1,2073.168053
-3.647221,1,2073.800232
-3.155919,1,2074.351044
-3.245676,1,2074.910299
-7.93577,5,2077.813929
-4.861477,2,2078.955913
-3.549505,1,2079.503363
-3.890657,1,2080.24802
-3.31008,1,2080.79829
-3.945104,1,2081.533944
-4.914396,2,2082.758899
-3.127706,1,2083.310559
-4.81984,2,2084.397103
-3.917365,1,2085.09529
-3.511049,1,2085.640544
-11.922572,9,2090.423401
-3.779648,1,2091.037389
-3.759779,1,2091.682748
-3.535459,1,2092.253016
-8.880306,6,2095.553702
-4.553733,2,2096.389135
-3.827122,1,2097.083847
-3.482932,1,2097.621008
-4.834335,2,2098.841857
-4.824174,2,2099.795617
-5.754687,3,2100.906593
-3.570518,1,2101.429708
-3.233944,1,2101.981205
-3.366607,1,2102.526082
-3.519686,1,2103.056633
-3.382066,1,2103.673553
-5.672479,3,2104.968091
-5.962437,3,2106.371358
-3.594047,1,2106.92458
-4.938068,2,2107.938839
-3.806537,1,2108.513587
-3.811526,1,2109.102962
-3.631674,1,2109.639005
-3.077914,1,2110.386621
-3.37942,1,2110.974464
-3.747953,1,2111.515166
-3.404031,1,2112.173948
-4.846168,2,2113.271622
-8.730565,6,2116.591052
-3.94433,1,2117.323272
-3.802986,1,2117.916111
-3.731168,1,2118.441678
-3.720891,1,2118.9699
-3.715667,1,2119.495866
-3.666544,1,2120.032798
-3.794281,1,2120.745239
-5.889699,3,2122.147334
-5.961694,3,2124.007515
-5.661596,3,2125.575302
-4.881501,2,2126.817798
-6.960968,4,2129.155904
-3.559644,1,2129.701067
-5.907041,3,2131.152764
-5.877889,3,2132.472102
-3.774334,1,2132.992985
-3.210766,1,2133.554475
-4.991841,2,2134.549046
-3.602472,1,2135.088462
-4.790753,2,2136.057568
-3.616942,1,2136.587312
-3.65914,1,2137.203695
-4.81566,2,2138.042936
-5.830472,3,2139.555271
-3.240165,1,2140.107749
-3.904476,1,2140.836275
-3.815419,1,2141.465491
-3.770431,1,2142.241376
-3.699567,1,2142.774444
-3.230808,1,2143.31296
-4.867222,2,2144.182154
-6.426104,4,2146.036904
-3.962405,1,2146.750391
-4.910363,2,2147.739797
-3.646783,1,2148.279858
-3.691358,1,2149.094926
-4.949225,2,2150.253292
-3.859597,1,2150.948785
-5.881007,3,2152.602206
-3.533103,1,2153.144093
-3.675828,1,2153.671426
-3.602966,1,2154.207756
-4.950603,2,2155.257529
-3.727206,1,2155.851085
-3.549754,1,2156.399248
-3.670051,1,2156.936449
-7.972769,5,2159.266088
-4.584768,2,2160.284169
-3.517022,1,2160.915424
-4.854537,2,2162.215812
-3.308718,1,2162.765028
-3.622645,1,2163.313555
-3.569233,1,2163.865525
-3.495567,1,2164.494506
-3.717359,1,2165.091388
-5.926458,3,2166.502092
-3.734608,1,2167.032916
-3.473518,1,2167.580173
-4.721695,2,2168.613497
-3.722777,1,2169.146717
-3.431,1,2169.756344
-3.939416,1,2170.601815
-5.773492,3,2172.165141
-3.317559,1,2172.707849
-3.395229,1,2173.248994
-3.93519,1,2173.945035
-3.556488,1,2174.493296
-7.858931,5,2177.152302
-5.958097,3,2178.679552
-3.550508,1,2179.251938
-3.473052,1,2179.812744
-3.524917,1,2180.679929
-5.837241,3,2182.155499
-5.749779,3,2183.70826
-3.465687,1,2184.239376
-3.732118,1,2184.776162
-4.723968,2,2185.904315
-3.495592,1,2186.451679
-3.689824,1,2186.999833
-5.994482,3,2188.35519
-3.037641,1,2188.991907
-3.54222,1,2189.561545
-3.40682,1,2190.158557
-4.824358,2,2191.017776
-3.33868,1,2191.568461
-3.428063,1,2192.1272
-4.794529,2,2192.95994
-4.961947,2,2194.1513
-3.566488,1,2194.713995
-4.921681,2,2195.868945
-4.901095,2,2196.744763
-4.825134,2,2197.898803
-3.495726,1,2198.597218
-4.860621,2,2199.542887
-5.649831,3,2201.222618
-7.8437,5,2203.537718
-3.688393,1,2204.070605
-3.623435,1,2204.601687
-3.44122,1,2205.148584
-3.194264,1,2205.71063
-4.667928,2,2206.804193
-3.334791,1,2207.35814
-6.921728,4,2209.324527
-4.654822,2,2210.153327
-3.699346,1,2210.688372
-3.754572,1,2211.25672
-3.548691,1,2211.798413
-3.788233,1,2212.592659
-10.891041,8,2216.315661
-3.641661,1,2216.845982
-4.964508,2,2217.843159
-3.446875,1,2218.380665
-4.726563,2,2219.486788
-3.5906,1,2220.034054
-6.672641,4,2221.590707
-3.166567,1,2222.229981
-4.48005,2,2223.188598
-3.407323,1,2223.718545
-5.550386,3,2225.121135
-3.548604,1,2225.663289
-3.474032,1,2226.205593
-5.821181,3,2227.755468
-5.772594,3,2229.16706
-5.429254,3,2230.501946
-5.881492,3,2231.938887
-3.789635,1,2232.51143
-3.429423,1,2233.058175
-3.449289,1,2233.615275
-3.493749,1,2234.266299
-5.824665,3,2235.787627
-4.927117,2,2236.74625
-3.637653,1,2237.466684
-3.555707,1,2238.008662
-3.906454,1,2238.720372
-3.093865,1,2239.274122
-5.91958,3,2241.26788
-3.663265,1,2241.795493
-3.782784,1,2242.586275
-3.539466,1,2243.131358
-3.555732,1,2243.67012
-4.742234,2,2244.860753
-3.506011,1,2245.401751
-9.905208,7,2249.186219
-5.745272,3,2250.672433
-4.763802,2,2251.741493
-2.851641,1,2252.331367
-3.970176,1,2253.21189
-3.64953,1,2253.821382
-3.514417,1,2254.345721
-4.894678,2,2255.145969
-4.930009,2,2256.348007
-6.862871,4,2258.057458
-3.533324,1,2258.598319
-3.478314,1,2259.136373
-3.501594,1,2259.716326
-5.776916,3,2261.15859
-3.83902,1,2261.908777
-3.282212,1,2262.470187
-6.637522,4,2264.781438
-3.385146,1,2265.333438
-3.173035,1,2265.900937
-3.488964,1,2266.427482
-3.758623,1,2267.004148
-3.778472,1,2267.593788
-3.756579,1,2268.163755
-3.47421,1,2268.693733
-4.868783,2,2269.996537
-3.446751,1,2270.560387
-3.435489,1,2271.10522
-3.620192,1,2271.634385
-4.872199,2,2272.820418
-3.437393,1,2273.368216
-11.583764,9,2277.513453
-3.335256,1,2278.036256
-3.233137,1,2278.583627
-3.581338,1,2279.181694
-4.763156,2,2280.206041
-3.27939,1,2280.789701
-3.489139,1,2281.334959
-5.697225,3,2282.548609
-4.706499,2,2283.459976
-3.726791,1,2284.107296
-4.859837,2,2285.071493
-3.835998,1,2285.790973
-3.953936,1,2286.635995
-4.932219,2,2287.806857
-3.601893,1,2288.344716
-5.975089,3,2289.783646
-7.89936,5,2292.466684
-4.903277,2,2293.650643
-3.096934,1,2294.187638
-4.953422,2,2295.111507
-3.546085,1,2295.682565
-6.981076,4,2297.892042
-3.52382,1,2298.467229
-8.759139,6,2301.722846
