# {"t_start": 1567929268.6531463, "env_id": "PickbotReachOrientDoorHandle-v5"} 
0,57,8695.566857
0,12,8701.12224
0,15,8705.800614
0,16,8711.842828
0,16,8718.10581
0,16,8724.384694
0,16,8730.355776
0,2,8733.649954
0,46,8745.22024
1,2,8749.232016
0,8,8751.377976
0,1,8752.097286
1,1,8754.304352
0,3,8755.527884
0,8,8760.083178
0,42,8771.057785
0,36,8778.50036
0,2,8779.961119
0,20,8786.5876
0,30,8795.249728
0,31,8804.878572
0,52,8816.983249
0,34,8824.333856
0,29,8832.744092
0,29,8839.27716
0,5,8841.145537
0,34,8850.440656
0,22,8857.716535
0,7,8862.111915
1,2,8865.587955
0,32,8874.53878
0,29,8884.395671
0,39,8894.532906
0,41,8905.37629
0,16,8911.466432
0,42,8922.208019
1,2,8926.059154
0,28,8934.52271
0,36,8944.408807
0,26,8950.190414
0,17,8954.323945
0,40,8965.052739
0,27,8971.246103
1,2,8975.035079
1,28,8982.50009
1,2,8986.314374
0,40,8996.655269
0,12,9000.373234
0,17,9006.880253
0,20,9014.385588
0,48,9026.26665
0,26,9036.334455
0,31,9045.101671
0,16,9051.103562
0,13,9055.848772
0,15,9061.692284
0,16,9067.064025
0,30,9075.222875
0,44,9086.655083
0,3,9088.918899
0,22,9095.964901
1,1,9098.408742
0,28,9106.742941
0,26,9114.729898
0,14,9118.502669
0,16,9124.587845
0,12,9128.646601
0,28,9136.915024
0,16,9142.917168
1,21,9150.030305
0,18,9156.421134
0,40,9164.635401
0,42,9173.624152
0,37,9181.535423
0,15,9186.555801
0,22,9194.754521
0,1,9195.592403
0,1,9196.364091
0,30,9202.800089
0,31,9211.978949
0,39,9222.416509
0,27,9228.450277
1,1,9230.945366
1,2,9234.916889
0,51,9247.877913
0,16,9253.980731
0,16,9260.023415
0,53,9273.177119
1,2,9276.978253
0,22,9284.317875
1,2,9288.086684
1,2,9292.132168
0,21,9299.029156
0,55,9312.323373
0,27,9320.554698
0,32,9327.783993
0,13,9332.159268
0,11,9338.113672
0,30,9345.250458
0,34,9354.714693
1,2,9358.425938
1,2,9362.478179
0,28,9370.742506
1,2,9374.500881
0,16,9380.888408
0,45,9392.314939
0,19,9399.027223
0,31,9405.765494
0,16,9411.733382
1,2,9415.466472
1,28,9423.025567
0,42,9434.117569
0,13,9438.275352
1,1,9440.668391
0,28,9449.175212
0,43,9460.432944
0,28,9468.689297
0,47,9479.655203
1,2,9483.463505
0,40,9493.805148
0,16,9497.977464
1,2,9501.998163
0,16,9508.078879
1,2,9511.906502
0,27,9519.378908
0,51,9530.442899
0,48,9542.545045
0,41,9552.18859
0,28,9560.706786
0,11,9564.63414
0,4,9567.053061
0,42,9578.247446
1,2,9581.767789
0,34,9591.15955
0,2,9592.535678
1,2,9596.14768
1,2,9599.78367
0,42,9610.679004
0,11,9617.910052
0,5,9621.481265
0,16,9628.732889
0,37,9638.598517
0,38,9647.820712
0,24,9654.615749
0,31,9663.593508
0,18,9668.113446
0,30,9676.719664
0,18,9680.994534
0,37,9691.029461
0,40,9700.444558
1,1,9703.020422
0,25,9710.870114
0,25,9718.591168
0,39,9729.09577
0,17,9735.598313
0,15,9741.501148
1,2,9745.442004
0,33,9754.623428
1,1,9757.006798
0,32,9765.002787
0,20,9769.700523
0,16,9775.837562
0,38,9785.760005
0,23,9793.152992
0,22,9800.304508
1,2,9804.362841
0,36,9814.077403
0,42,9824.889058
0,26,9832.328871
0,32,9841.316279
0,13,9846.84316
0,39,9857.250003
1,2,9860.999021
1,2,9864.979495
0,43,9874.911023
1,2,9878.943616
0,16,9885.078105
0,19,9891.650813
0,41,9902.704905
0,26,9910.731851
0,52,9923.537903
0,16,9929.720996
0,28,9938.023304
1,2,9941.783592
0,34,9951.666975
0,13,9955.257704
0,16,9961.453386
0,42,9970.915783
0,39,9978.990028
0,34,9988.345344
0,16,9994.59786
0,16,10000.714694
0,16,10006.779371
0,7,10010.075917
0,20,10014.79596
0,16,10021.822146
0,16,10027.997363
0,40,10038.66081
0,15,10043.781247
0,14,10047.468352
0,16,10053.611611
1,2,10057.669413
0,7,10059.710336
0,44,10070.610721
0,39,10081.031577
0,30,10089.842002
0,22,10096.044578
1,2,10100.087875
0,28,10108.792824
0,32,10118.061582
0,53,10131.156915
0,1,10138.065865
1,2,10142.000877
0,28,10149.456075
0,11,10152.158154
0,16,10158.200555
0,20,10165.133324
0,44,10175.435352
0,40,10184.771199
0,35,10194.453555
0,29,10203.068231
0,43,10214.22713
0,12,10219.542818
1,2,10223.334777
0,29,10233.059351
0,44,10244.466811
0,37,10255.014239
0,30,10263.697796
0,35,10273.373049
0,13,10276.759084
1,2,10280.402911
1,2,10284.079876
0,32,10293.271529
0,24,10300.885483
0,27,10306.950079
0,36,10314.824182
1,2,10318.266702
0,14,10324.318555
0,31,10333.243921
1,2,10336.777508
1,2,10340.572632
1,28,10347.98828
0,53,10361.437303
1,2,10365.258165
0,24,10372.760999
0,44,10383.826879
0,42,10394.819554
1,2,10398.536238
0,29,10407.112054
0,8,10411.723688
0,30,10418.061193
0,7,10420.499545
0,49,10432.875762
0,9,10437.703612
1,2,10441.354663
0,34,10452.74326
0,23,10458.055009
0,3,10461.685096
1,2,10465.390128
0,35,10474.265054
0,35,10483.959741
0,31,10491.616247
0,2,10495.086954
0,2,10498.497914
1,2,10502.373655
1,2,10505.85799
1,1,10508.261656
0,28,10516.535111
0,13,10521.278387
0,17,10527.548321
1,1,10529.89014
0,39,10540.203452
0,2,10543.824103
0,16,10549.890578
0,8,10554.433387
0,22,10561.445052
0,10,10565.049186
0,29,10571.367551
0,23,10576.264345
0,15,10580.81147
0,12,10586.077441
0,34,10595.843431
0,9,10598.243537
0,4,10601.99142
0,38,10610.797307
0,28,10619.288242
0,50,10631.655775
0,12,10636.989178
1,1,10639.397006
0,28,10648.126504
0,38,10658.286702
0,16,10664.493548
0,35,10674.018667
0,24,10679.467105
0,18,10685.889949
0,41,10696.560799
1,2,10700.261476
1,2,10703.880925
0,14,10707.546831
0,21,10714.581543
0,13,10718.383852
0,40,10728.960088
0,28,10739.546771
0,17,10745.669981
0,34,10755.237937
0,29,10763.680055
0,29,10772.316059
1,2,10775.989778
0,2,10779.592732
0,37,10789.334836
0,36,10799.170916
0,50,10810.657524
0,15,10816.512143
0,20,10823.485615
0,39,10831.717192
0,26,10839.6285
0,22,10845.682405
0,26,10852.255564
0,4,10854.977219
0,24,10860.978663
0,46,10872.56015
0,15,10879.143792
1,2,10883.369284
0,2,10886.934914
0,16,10893.151907
0,11,10898.204565
0,16,10904.359664
0,45,10915.583746
0,39,10925.870459
0,24,10930.964966
1,1,10933.496633
0,30,10942.473534
0,43,10953.751045
0,33,10963.152514
0,45,10974.576891
0,24,10982.066941
0,8,10984.889424
0,52,10997.609918
0,25,11004.117531
0,24,11011.637207
1,2,11015.245305
0,28,11023.013555
0,27,11031.072431
0,44,11042.46311
0,49,11054.794586
1,2,11058.611648
0,2,11065.705207
0,23,11073.230762
1,2,11076.732191
0,25,11084.34275
0,42,11095.382805
0,35,11105.003493
0,16,11111.171491
1,2,11115.089589
0,16,11121.169937
0,16,11127.208865
0,12,11131.295796
0,1,11132.091029
0,1,11132.799765
0,11,11137.88887
0,25,11145.825714
0,26,11151.997379
0,14,11157.643353
0,36,11166.755158
0,7,11169.119298
0,25,11176.8616
0,21,11182.531546
0,15,11188.279703
0,27,11195.210195
0,16,11201.310569
0,54,11214.544821
0,11,11219.627113
0,13,11222.976254
0,52,11235.825672
0,30,11244.626688
1,2,11248.101011
0,41,11258.768614
0,23,11266.266891
1,2,11269.996862
0,33,11279.354322
0,28,11287.790672
0,43,11298.90171
0,32,11305.82029
0,38,11316.113254
1,2,11319.645261
0,16,11325.819329
0,19,11332.706758
0,16,11338.855833
0,37,11346.551303
0,12,11349.25417
0,35,11358.545123
0,28,11366.954716
0,41,11375.619195
0,25,11381.261527
0,28,11389.813964
1,2,11393.622258
0,42,11404.55464
0,19,11410.48881
0,21,11415.6595
0,28,11421.840653
0,36,11431.763754
0,37,11440.598858
0,31,11449.452439
0,36,11459.128519
0,11,11464.214706
1,2,11468.045743
1,27,11475.756866
0,1,11476.543668
0,2,11480.069103
1,1,11482.460006
1,28,11490.826345
0,19,11497.407471
0,22,11503.197274
0,19,11510.002484
0,29,11518.445539
0,39,11528.584874
0,37,11539.642775
0,35,11549.326505
0,32,11558.594877
1,2,11562.173016
0,36,11571.395567
0,32,11578.247168
0,32,11585.213618
0,33,11594.650783
0,21,11599.91588
0,34,11609.390643
0,34,11619.6838
1,1,11622.869239
0,20,11628.841631
1,2,11633.430951
1,28,11641.84454
0,14,11646.724753
0,40,11657.469647
1,2,11661.558559
0,28,11670.213906
0,27,11678.299012
1,2,11682.50902
0,11,11685.221661
0,1,11686.033727
1,2,11689.525401
0,19,11695.633672
0,43,11706.176163
0,32,11715.41184
0,28,11724.936734
0,20,11730.603162
0,1,11731.578349
0,1,11733.670896
0,31,11742.688948
0,16,11748.794708
0,15,11752.778883
0,16,11758.899961
0,25,11765.877498
0,32,11775.100318
0,16,11781.26393
0,29,11789.758984
0,24,11797.182482
0,16,11803.150884
0,47,11815.125048
0,4,11816.94753
0,27,11822.918318
0,47,11835.000135
0,18,11841.695704
0,18,11848.232871
0,11,11853.391072
0,25,11861.167537
0,11,11866.392379
0,26,11873.513909
0,20,11880.728709
0,29,11889.262524
0,35,11898.657687
0,9,11903.4492
0,30,11912.149675
1,2,11915.758772
0,16,11922.007207
0,5,11923.952481
1,2,11927.794976
0,21,11932.857883
0,23,11940.035089
0,23,11947.369121
1,2,11951.158028
0,7,11955.679088
0,23,11963.474721
0,19,11970.167057
0,30,11979.084943
0,31,11987.922725
0,18,11993.583799
1,1,11996.046612
0,28,12002.364512
1,2,12006.240283
1,1,12008.61325
0,28,12016.016119
1,2,12020.508895
0,17,12024.977221
0,1,12025.722548
0,1,12026.566652
0,10,12031.528447
0,1,12032.739138
0,32,12039.924994
1,2,12043.835447
0,38,12053.25806
0,42,12064.362108
0,31,12073.15877
0,37,12081.305127
1,2,12085.04035
0,47,12096.990334
1,2,12100.792616
0,2,12104.37274
0,15,12110.265926
0,52,12123.092039
0,34,12132.873816
0,41,12143.637847
0,11,12146.683991
0,16,12152.806462
0,16,12158.884506
0,38,12168.887848
0,13,12174.484691
0,39,12185.019135
0,44,12196.225291
0,26,12204.381449
0,17,12210.660566
0,11,12215.756554
0,16,12221.80956
0,42,12232.80852
0,29,12240.293081
0,28,12248.710805
0,40,12259.272241
0,28,12267.779791
0,36,12277.443804
0,18,12283.812334
0,3,12286.211286
1,2,12289.887642
0,40,12300.37443
0,32,12309.480439
0,27,12315.403619
0,50,12327.694766
0,26,12335.867578
0,20,12342.637462
0,27,12349.729361
0,7,12353.167037
0,47,12364.657116
0,22,12371.900463
0,43,12382.802146
0,16,12388.860062
0,15,12394.665338
0,7,12397.060044
0,35,12404.414946
0,31,12411.947835
0,29,12420.136823
0,32,12429.091023
1,2,12432.676474
0,23,12440.01171
1,2,12443.525454
0,44,12454.996789
1,2,12459.198548
0,28,12467.723125
0,22,12474.92924
0,15,12480.690734
1,2,12484.519568
0,16,12490.85027
0,24,12498.344683
0,22,12505.432806
1,2,12509.312569
1,2,12512.833212
0,48,12524.835108
0,500,12788.510781
1,1,12790.847681
0,28,12799.195614
0,28,12806.786444
0,12,12810.223677
0,25,12818.221884
1,2,12821.694048
0,22,12828.936763
0,36,12838.816871
1,2,12842.838569
0,28,12850.100787
0,51,12861.948237
0,27,12868.079698
0,15,12873.79828
0,41,12884.491903
0,20,12889.200796
1,1,12891.568302
0,28,12899.959423
0,49,12912.109788
0,33,12922.991614
0,40,12933.481565
0,37,12943.47169
0,7,12946.484552
0,16,12951.803537
0,45,12963.225255
0,12,12968.631198
0,28,12977.167575
0,22,12984.454835
0,33,12993.565357
0,25,13001.172687
0,13,13006.679742
0,10,13009.477563
0,27,13017.625143
0,29,13025.942326
0,19,13034.219425
0,49,13044.343566
0,16,13050.55926
0,28,13058.748729
0,33,13066.020609
1,2,13069.901919
0,33,13079.239915
0,40,13089.817457
0,46,13101.999412
0,37,13111.93718
0,37,13121.855653
0,14,13125.059085
0,38,13134.422296
0,31,13143.046995
1,2,13147.050695
0,28,13155.658093
1,2,13159.428235
1,2,13162.937229
0,25,13170.58499
0,1,13171.763172
0,8,13173.922697
0,21,13179.636936
0,16,13185.83465
0,44,13196.028219
0,42,13206.730775
0,38,13215.718466
0,47,13228.42787
0,9,13231.890701
0,7,13236.219317
0,44,13247.571812
0,28,13255.982636
0,2,13259.161097
1,2,13262.9353
0,44,13273.606511
0,18,13279.307547
0,16,13284.715103
0,45,13297.62306
0,7,13301.836198
0,16,13307.932548
0,24,13315.46941
0,40,13324.076993
1,2,13327.845907
1,2,13331.862087
0,8,13335.362944
0,14,13340.976609
0,4,13343.520401
0,13,13346.942448
0,34,13356.208652
0,36,13366.057431
0,47,13377.783955
0,31,13384.651483
0,22,13391.641092
0,16,13397.681873
1,2,13401.716231
0,28,13409.9026
1,2,13413.690579
1,2,13417.205588
0,47,13428.064785
0,9,13431.05852
0,41,13441.211119
1,1,13443.641467
1,28,13452.164357
1,2,13455.977726
1,28,13464.421592
0,25,13470.564959
0,16,13474.517004
0,43,13486.162755
0,22,13493.914147
0,38,13504.083766
0,24,13510.93071
0,32,13519.980563
0,32,13529.028501
0,32,13537.959884
0,21,13542.911958
0,29,13551.51582
0,31,13560.47993
0,20,13567.229141
0,52,13579.383476
0,24,13587.000154
0,6,13590.477829
0,5,13593.375785
0,49,13605.444725
0,49,13617.586012
0,22,13624.953192
1,2,13628.434418
1,2,13632.117522
0,16,13638.454746
1,2,13642.278931
0,7,13644.224285
1,1,13646.547028
0,7,13651.085402
0,54,13664.54296
0,41,13675.354717
0,16,13681.342659
1,2,13685.161355
0,9,13687.424628
0,7,13691.80951
0,44,13704.387345
0,54,13717.62482
0,31,13726.296634
0,9,13731.043771
0,28,13739.294814
0,33,13748.393861
0,2,13752.119329
0,18,13758.519949
0,5,13761.25149
1,2,13765.022405
0,40,13776.110705
0,3,13777.851609
0,16,13783.892966
0,22,13791.153998
0,23,13796.710581
0,4,13798.561624
0,51,13810.913581
0,49,13824.040926
0,16,13830.264693
0,17,13836.481216
0,36,13846.270248
0,39,13855.392521
1,2,13859.278931
1,27,13866.759168
1,28,13875.204761
0,31,13883.994607
0,10,13888.917458
0,45,13899.092576
0,19,13903.885376
0,43,13914.916057
0,16,13921.144688
1,2,13924.97379
0,26,13932.185134
1,1,13934.597465
1,2,13938.394715
0,26,13946.331051
1,2,13950.295601
0,23,13957.859082
0,43,13968.952543
0,35,13978.68408
0,2,13982.197701
0,23,13989.460649
0,36,13998.005267
1,2,14001.91273
0,25,14012.022433
0,11,14014.716561
0,8,14022.762444
0,12,14027.261822
1,1,14030.268374
0,4,14031.71976
1,2,14035.254124
1,1,14037.702923
0,28,14046.146003
1,2,14049.859175
0,26,14058.118959
0,14,14061.668375
0,21,14068.609509
0,32,14076.275752
0,39,14085.382769
0,43,14096.46467
0,18,14102.883424
0,2,14106.485464
0,34,14114.426746
0,2,14117.893455
0,25,14124.215003
0,16,14130.189651
0,38,14140.494673
1,1,14142.958853
0,34,14151.286916
0,23,14159.046304
0,30,14167.18382
0,25,14174.815471
0,3,14176.087467
0,22,14181.177784
0,38,14191.274759
0,14,14196.32697
0,12,14200.25224
1,2,14204.039705
0,45,14215.482792
0,51,14227.832108
1,2,14231.757569
0,28,14239.272397
0,23,14245.256737
1,2,14248.956637
0,19,14255.761703
0,25,14263.475886
0,42,14272.979867
0,32,14282.008878
0,34,14289.222167
0,36,14299.176915
0,44,14310.373994
0,37,14320.59354
0,28,14329.002649
0,16,14333.866434
0,49,14344.000377
0,20,14350.869914
0,6,14352.998243
0,41,14363.805905
0,20,14370.617238
0,39,14380.878422
0,21,14387.468526
0,42,14397.525021
0,15,14403.691383
0,22,14410.890289
0,24,14418.402686
0,24,14423.54417
0,32,14432.553215
1,2,14435.980327
0,22,14442.986639
0,32,14452.058226
1,2,14455.878228
0,28,14464.421288
0,31,14472.773522
0,16,14478.843845
0,17,14482.951656
0,17,14489.054101
1,2,14492.90152
0,2,14496.721987
0,32,14506.400676
0,3,14510.029901
0,42,14520.927639
0,31,14529.830846
1,2,14533.330769
0,44,14544.039664
0,44,14555.659066
1,2,14559.493858
1,1,14561.893498
0,30,14570.601381
1,2,14574.102947
0,14,14577.416673
1,2,14581.347425
0,28,14589.828631
0,23,14596.49522
0,39,14606.918509
0,26,14613.273475
0,39,14623.445676
0,2,14626.861636
0,51,14639.463592
0,16,14645.695774
0,15,14650.892104
0,27,14658.961789
1,2,14662.802582
0,26,14670.835075
0,30,14679.864348
0,6,14682.844691
0,22,14688.842
0,32,14695.706244
0,13,14701.094871
0,52,14713.159737
0,17,14718.659663
1,2,14722.540551
0,18,14726.368449
0,27,14733.18582
0,20,14739.914704
0,44,14750.945346
0,2,14754.54504
0,47,14766.453087
0,14,14772.500298
0,16,14778.602865
1,2,14782.099448
0,23,14788.18543
1,2,14791.890771
0,37,14801.934825
0,16,14808.105925
0,31,14817.339993
0,45,14828.204944
1,2,14832.020107
1,27,14839.779987
0,25,14845.947285
0,16,14851.976213
0,13,14855.509713
0,41,14866.079951
1,2,14869.852022
0,31,14878.644762
0,12,14881.969386
1,2,14885.83496
0,28,14893.125502
0,14,14898.0126
1,2,14901.84484
0,13,14905.066638
0,1,14905.949887
0,1,14906.74775
1,2,14910.173657
0,18,14915.329955
0,35,14925.049658
0,16,14929.9016
0,21,14936.882353
1,1,14939.309283
1,1,14941.913446
0,1,14942.912667
0,11,14946.137305
0,43,14957.077722
0,33,14964.236727
0,16,14970.288103
0,27,14978.380256
0,19,14983.852855
0,30,14990.546175
0,20,14996.201399
0,48,15008.187176
0,16,15014.358091
0,28,15022.774602
0,31,15030.600948
0,35,15041.119797
0,43,15052.080406
0,16,15058.133415
0,54,15071.380435
0,14,15075.627856
0,17,15081.819402
0,36,15091.583604
0,48,15103.51683
0,31,15112.569494
1,2,15116.443785
0,18,15123.010621
0,16,15129.129507
0,17,15135.3695
0,16,15141.556264
0,53,15154.440446
0,39,15165.272708
0,52,15178.258669
1,2,15182.135701
1,2,15185.590083
0,16,15191.773312
0,3,15193.355429
0,30,15201.924676
0,38,15212.312135
0,17,15216.660683
1,2,15220.436073
0,31,15229.222663
0,24,15236.795201
0,41,15247.680584
0,21,15254.757738
0,19,15261.194148
0,35,15270.039438
0,33,15278.520221
1,2,15282.122985
0,36,15291.967296
0,34,15301.600908
1,2,15305.34668
0,41,15316.262193
0,18,15322.752651
0,38,15333.307697
0,14,15339.000633
1,2,15342.497355
0,21,15349.745729
0,29,15358.076013
0,19,15364.749195
0,22,15371.853731
0,46,15383.559837
0,46,15395.147699
0,10,15400.197671
0,21,15407.263047
0,46,15418.745936
0,29,15427.163557
1,2,15431.066172
0,38,15442.449904
0,4,15446.408463
0,16,15452.584653
0,42,15461.076429
0,29,15469.891926
0,37,15479.898898
0,26,15485.736533
1,1,15488.135623
0,28,15496.632129
0,1,15498.698117
0,41,15509.448609
0,16,15515.706998
0,16,15521.893272
1,1,15524.250422
0,28,15532.778849
0,25,15540.60683
0,31,15548.178239
0,45,15559.802796
0,32,15568.820216
0,19,15575.422195
0,4,15579.266043
0,17,15585.515854
0,16,15591.624903
0,3,15593.151129
0,19,15599.758958
1,2,15603.752021
0,50,15616.130104
0,22,15623.116357
0,16,15629.238835
0,21,15634.123259
0,8,15638.04421
0,23,15643.456308
0,20,15647.982655
1,2,15651.73859
0,28,15660.332182
0,2,15663.802084
0,25,15671.607228
0,28,15679.837672
0,4,15682.18605
1,2,15686.205837
0,28,15692.994505
0,17,15699.402363
0,44,15710.650822
0,27,15717.784384
0,53,15730.882882
0,24,15736.330843
0,45,15747.574872
0,20,15754.558748
0,44,15765.889432
0,16,15771.984352
0,27,15780.125185
1,2,15783.839676
0,18,15790.390692
0,20,15797.344556
0,32,15805.308934
0,25,15813.278034
1,2,15817.134733
0,44,15827.85391
0,28,15836.084825
1,2,15839.957128
1,2,15843.918197
0,23,15849.116307
0,1,15849.917517
0,1,15850.786716
1,2,15854.36888
0,36,15863.302143
0,34,15872.544204
0,16,15878.762859
0,12,15883.973321
1,2,15887.78844
0,41,15898.493285
0,2,15901.997306
0,32,15911.110188
0,19,15918.126294
0,33,15925.920656
0,42,15936.69559
1,1,15939.179366
0,26,15947.265827
1,2,15951.341355
0,10,15954.009937
1,2,15957.672826
0,35,15966.644745
0,28,15976.259075
1,2,15980.009951
0,20,15988.011094
0,25,15994.710232
0,6,15998.975851
0,23,16006.403322
0,8,16010.92819
0,35,16020.598676
0,25,16026.460048
0,23,16033.874319
0,30,16043.235019
0,27,16051.675664
0,34,16061.105762
0,47,16072.769878
0,19,16079.419427
1,1,16081.81971
1,29,16091.634478
0,31,16099.24474
0,26,16107.458757
0,17,16113.951475
1,1,16116.408492
0,4,16118.149263
0,8,16122.544839
0,19,16129.250366
0,18,16135.694795
0,11,16140.917033
0,22,16145.848569
0,16,16151.903633
0,37,16162.655186
0,42,16173.675229
0,21,16179.864377
0,36,16188.328585
0,28,16195.889517
0,45,16207.417593
0,30,16216.131693
0,19,16220.87394
0,8,16225.40014
1,2,16229.231254
0,39,16239.680879
0,15,16243.599921
0,54,16256.531077
0,16,16262.706658
1,2,16266.51724
0,16,16272.790907
0,35,16282.460797
0,41,16293.288648
0,19,16299.961827
0,49,16312.003515
0,12,16317.454843
1,2,16321.422886
0,21,16330.295397
0,53,16344.042746
